county_fips,county_name,total_pop,median_income,poverty_rate,unemployment_rate,pct_nh_white,pct_nh_black,pct_hispanic
22033,"East Baton Rouge Parish, Louisiana",443763,54948,18.033017000948078,6.367879760487308,44.634410710221445,45.95245660408822,4.183539411803147
22085,"Sabine Parish, Louisiana",23991,40336,18.586509517954806,9.615598885793872,67.57950898253512,15.951815264057355,3.8806218998791215
22003,"Allen Parish, Louisiana",25618,46446,14.537151555513272,9.886917730054986,70.95792021235069,18.436255757670388,6.214380513701304
22065,"Madison Parish, Louisiana",11306,30350,36.44919786096256,8.740978348035284,33.84043870511233,63.54148239872634,2.1139218114275606
22053,"Jefferson Davis Parish, Louisiana",31441,42105,19.088466642928818,8.110936682365255,78.13682770904234,16.376705575522408,2.4553926401832005
22093,"St. James Parish, Louisiana",21308,51603,17.049817509598522,6.0807305177959945,48.17908766660409,49.582316500844755,1.6660409235967713
22043,"Grant Parish, Louisiana",22340,42505,18.81214024071167,4.7866937531742,76.52193375111906,15.881826320501343,5.035810205908684
22125,"West Feliciana Parish, Louisiana",15428,59637,11.956701371674104,8.232077764277035,52.36582836401348,44.42571947109152,1.2380088151413016
22051,"Jefferson Parish, Louisiana",434850,54032,15.475403294100177,5.3220431969133495,52.64642980338048,26.395538691502818,14.51167069104289
01099,"Monroe County, Alabama",21270,30441,27.94229670538945,15.431204739960501,54.27362482369534,42.36013164080865,0.38081805359661497
01079,"Lawrence County, Alabama",33058,44886,18.031936005862057,5.267564893050164,76.48678080948636,10.575352410914151,2.1900901445943495
01081,"Lee County, Alabama",161152,51463,19.59424210221235,5.173179114510013,67.44191818903892,22.725749602859413,3.6766530976965845
01093,"Marion County, Alabama",29866,35930,17.481113455386918,5.456721180694057,91.85361280385723,3.431996249916293,2.601620571887765
01107,"Pickens County, Alabama",20243,39848,22.71695666270399,10.25706612098734,53.648174677666354,39.84093266808279,4.8658795633058345
01119,"Sumter County, Alabama",12797,24320,31.762828588225414,9.720176730486008,24.810502461514417,71.91529264671408,0.5313745409080253
01073,"Jefferson County, Alabama",659680,53901,16.023557264729487,6.4725345828439655,49.889037108901285,42.80302570943488,3.874151103565365
01023,"Choctaw County, Alabama",12925,35892,23.348017621145374,7.901125579342309,56.379110251450676,42.5531914893617,0.41005802707930367
01059,"Franklin County, Alabama",31466,43514,19.410605228293534,4.7548401453898075,76.84802644123816,4.287167100997903,17.161380537723257
01091,"Marengo County, Alabama",19321,33241,21.90386230058774,7.970128988458927,44.88380518606697,53.55830443558822,1.0144402463640598
01113,"Russell County, Alabama",57952,42443,20.69965720312912,6.437938275028723,46.065709552733296,43.41178906681392,5.490750966316952
01019,"Cherokee County, Alabama",25903,41919,13.922021039458762,4.433591879728048,91.72296645176235,4.5979230204995565,1.5944099139095858
01039,"Covington County, Alabama",37200,42189,18.586992406734897,8.35909484357611,83.29032258064517,13.38978494623656,1.6908602150537635
01041,"Crenshaw County, Alabama",13844,43163,15.158188357924098,3.4247742375191685,70.98381970528749,23.129153423865933,0.7945680439179428
01047,"Dallas County, Alabama",39149,33845,29.06656981269133,11.048422096844194,27.316151114971007,70.42836343201614,1.0702699941250096
01077,"Lauderdale County, Alabama",92556,48094,14.582826024395104,4.7138126773888365,84.7206015817451,10.143048532780155,2.6751372142270626
01085,"Lowndes County, Alabama",10079,30036,26.81159420289855,9.90281061203047,24.655223732513146,74.36253596586963,0.49608096041273936
01087,"Macon County, Alabama",18708,33370,24.420808117855614,11.334253796912263,15.854180029933719,82.54222792388283,0.8124866367329485
01083,"Limestone County, Alabama",94727,59686,13.572566738698622,6.242044113222395,76.54417431144236,13.596968129466784,6.017291796425518
01117,"Shelby County, Alabama",213432,77799,7.484500399376213,3.6201421715440407,77.86554968327148,12.024907230405937,5.719854567262641
01133,"Winston County, Alabama",23784,35788,17.63223105186704,7.288807563281488,93.6974436596031,0.7315842583249244,3.153380423814329
01003,"Baldwin County, Alabama",212830,58320,10.354072646433035,4.255062073965182,83.07240520603298,9.173988629422544,4.562796598223935
01051,"Elmore County, Alabama",81144,60891,11.508801231780993,4.610404108059835,73.15882874889085,21.225229222123634,2.9626343290939565
01071,"Jackson County, Alabama",51852,41769,18.584346741502962,5.132149349741295,89.24824500501427,3.4232045051299855,2.9294916300239144
01121,"Talladega County, Alabama",80387,41325,19.05808599745077,8.494083795766171,62.62704168584472,32.37090574346598,2.2914152785898216
01129,"Washington County, Alabama",16541,41370,21.117366295435076,7.260342249543114,64.94770570098542,23.541502932108095,1.4569856719666283
01027,"Clay County, Alabama",13337,40845,17.947735458655835,5.408180729077529,80.35540226437729,15.505735922621279,3.1416360500862264
01103,"Morgan County, Alabama",119213,52156,14.636981325584376,5.080375267460361,75.63185223088087,12.693246541903987,8.356471190222543
01109,"Pike County, Alabama",33333,37446,24.431331493290187,6.1380559468705975,56.01656016560165,36.582365823658236,2.2500225002250023
01033,"Colbert County, Alabama",54771,48065,15.466007963427224,4.352561685727451,78.19831662741231,16.08332876887404,2.8427452483978746
01045,"Dale County, Alabama",49277,47214,17.645949852322,7.977907333537895,68.56545650100452,19.784077764474297,6.51419526351036
01065,"Hale County, Alabama",14809,34046,24.181256436663233,10.854003662393874,39.530015531095955,59.3693024512121,0.027010601661152003
01049,"DeKalb County, Alabama",71310,40440,21.083078672446877,3.9503532309287706,80.4361239657832,1.4317767494040106,14.550553919506381
01053,"Escambia County, Alabama",37057,36275,22.150840447065036,10.991994430908457,60.23423374800982,31.977763985211972,2.3342418436462746
01111,"Randolph County, Alabama",22647,43395,16.929400605266725,4.15573053368329,75.29474102530136,19.67147966618095,2.9496180509559764
01097,"Mobile County, Alabama",414114,47583,18.78060851387586,5.831853966232659,56.89230501745896,35.54238687897536,2.902099421898318
01105,"Perry County, Alabama",9293,23447,30.845536136041567,10.136315973435861,29.344668029699776,69.31023350909287,1.183686645862477
01029,"Cleburne County, Alabama",14916,44741,17.283529090412454,5.949241924851681,92.69241083400375,2.7487262000536337,2.4604451595602037
01035,"Conecuh County, Alabama",12394,37837,17.59342180249125,9.242976624490671,50.04841052121994,47.75697918347588,0.6777472970792319
01005,"Barbour County, Alabama",25361,32525,30.668688941428382,9.1664867199309,45.810496431528726,47.43898111273215,4.357083711210126
01007,"Bibb County, Alabama",22493,47542,18.127181077937184,7.284987839929251,74.52540790468146,22.144667229804828,2.5741341750766904
